data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
1387670400000,201352,39.0,39,39,39,0.28900295,2.3586888,0,2,261160620135219589,2023-08-20,Recife,0,0.88550955,1653461,25.8571428571429,84.8571428571429,1,0,0,75.3256057142857,63.1428571428571,27.5754604285714,29.8571428571429,23,,,,,5067
1387065600000,201351,35.0,35,35,35,0.07960013,2.116772,0,2,261160620135119589,2023-08-20,Recife,0,0.7335537,1653461,25.1428571428571,85.8571428571429,1,0,0,76.6478957142857,62.1428571428571,26.8626578571429,29.1428571428571,15,,,,,5067
1386460800000,201350,46.0,46,46,46,0.30099228,2.7820432,0,2,261160620135019589,2023-08-20,Recife,0,0.89990497,1653461,25.2857142857143,84.8571428571429,1,0,0,72.5299177142857,56.7142857142857,27.3742545714286,30.1428571428571,21,,,,,5067
1385856000000,201349,52.0,52,52,52,0.40881476,3.1449184,0,2,261160620134919589,2023-08-20,Recife,0,0.9564302,1653461,25,88.5714285714286,1,0,0,75.6071428571429,59.8571428571429,27.2286865714286,29.4285714285714,25,,,,,5067
1385251200000,201348,41.0,41,41,41,0.11876739,2.4796472,0,2,261160620134819589,2023-08-20,Recife,0,0.78323776,1653461,25.5714285714286,84.8571428571429,1,0,0,73.2728957142857,59,27.0499714285714,29.1428571428571,18,,,,,5067
1384646400000,201347,71.0,71,71,71,0.9519127,4.294023,0,2,261160620134719589,2023-08-20,Recife,0,1.349788,1653461,24.1428571428571,89.8571428571429,1,1,1,76.9311222857143,63.8571428571429,26.2588484285714,28.7142857142857,42,,,,,5067
1384041600000,201346,42.0,42,42,42,0.049141362,2.5401263,0,2,261160620134619589,2023-08-20,Recife,0,0.7183892,1653461,25.8571428571429,78.5714285714286,1,0,0,69.4883928571429,57.1428571428571,27.1586308571429,29.2857142857143,24,,,,,5067
1383436800000,201345,54.0,54,54,54,0.21938686,3.2658768,0,2,261160620134519589,2023-08-20,Recife,0,0.8665374,1653461,24.4285714285714,88.4285714285714,1,0,1,75.6526922857143,62,26.8232742857143,29.1428571428571,34,,,,,5067
1382832000000,201344,51.0,51,51,51,0.2131315,3.0844393,0,2,261160620134419589,2023-08-20,Recife,0,0.85972977,1653461,24.5714285714286,87.4285714285714,1,0,0,75.46266,60.2857142857143,26.5528591428571,28.8571428571429,33,,,,,5067
1382227200000,201343,84.0,84,84,84,0.96265525,5.0802526,0,2,261160620134319589,2023-08-20,Recife,0,1.3434538,1653461,24.8571428571429,85.5714285714286,1,1,1,75.52575,60.1428571428571,26.5266974285714,28.7142857142857,30,,,,,5067
1381622400000,201342,40.0,40,40,40,0.0066778734,2.419168,0,2,261160620134219589,2023-08-20,Recife,0,0.6140163,1653461,24.8571428571429,88.7142857142857,1,0,0,74.14812,61.2857142857143,26.679368,28.5714285714286,22,,,,,5067
1381017600000,201341,65.0,65,65,65,0.7432633,3.931148,0,2,261160620134119589,2023-08-20,Recife,0,1.1248404,1653461,24,88,1,0,1,75.444798,61.2857142857143,26.3638561428571,28.2857142857143,45,,,,,5067
1380412800000,201340,80.0,80,80,80,0.99643433,4.838336,0,2,261160620134019589,2023-08-20,Recife,0,1.6125654,1653461,24.5714285714286,86.8571428571429,1,1,1,73.9471065714286,61.2857142857143,26.3990538571429,28.1428571428571,35,,,,,5067
1379808000000,201339,52.0,52,52,52,0.7347865,3.1449184,0,1,261160620133919589,2023-08-20,Recife,0,1.1347865,1653461,23.4285714285714,87.2857142857143,1,0,0,74.8214202857143,60.5714285714286,25.8046948571429,28,30,,,,,5067
1379203200000,201338,47.0,47,47,47,0.4311833,2.8425224,0,1,261160620133819589,2023-08-20,Recife,0,0.965322,1653461,23.1428571428571,83.2857142857143,1,0,0,68.9368625714286,52.2857142857143,24.8790117142857,27,23,,,,,5067
1378598400000,201337,49.0,49,49,49,0.15573928,2.963481,0,1,261160620133719589,2023-08-20,Recife,0,0.8236192,1653461,21,86.4285714285714,0,0,0,73.0687805714286,54.4285714285714,23.3392148571429,26.1428571428571,28,,,,,5067
1377993600000,201336,33.0,33,33,33,0.0004467278,1.9958136,0,1,261160620133619589,2023-08-20,Recife,0,0.5036514,1653461,22.4285714285714,84.1428571428571,0,0,0,70.1589934285714,55.4285714285714,24.3931872857143,26.4285714285714,21,,,,,5067
1377388800000,201335,70.0,70,70,70,0.60166407,4.233544,0,1,261160620133519589,2023-08-20,Recife,0,1.0448765,1653461,22.1428571428571,87.8571428571429,0,0,1,74.0793762857143,58.4285714285714,24.221426,26.4285714285714,44,,,,,5067
1376784000000,201334,73.0,73,73,73,0.45728627,4.414982,0,1,261160620133419589,2023-08-20,Recife,0,0.9825266,1653461,21.1428571428571,91,0,0,1,76.528742,58.7142857142857,23.4665935714286,26,51,,,,,5067
1376179200000,201333,54.0,54,54,54,0.008551876,3.2658768,0,1,261160620133319589,2023-08-20,Recife,0,0.661915,1653461,21.7142857142857,88.1428571428571,0,0,1,74.1107605714286,56.4285714285714,23.9280221428571,26.7142857142857,39,,,,,5067
1375574400000,201332,78.0,78,78,78,0.41172725,4.7173777,0,1,261160620133219589,2023-08-20,Recife,0,0.96529806,1653461,21.7142857142857,84.4285714285714,0,0,1,69.6198851428571,53,24.2589288571429,26.5714285714286,61,,,,,5067
1374969600000,201331,88.0,88,88,88,0.86156803,5.32217,0,1,261160620133119589,2023-08-20,Recife,0,1.186057,1653461,20.8571428571429,88.7142857142857,0,0,1,70.0538591428571,51.7142857142857,23.72267,26.1428571428571,49,,,,,5067
1374364800000,201330,84.0,84,84,84,0.8120573,5.0802526,0,1,261160620133019589,2023-08-20,Recife,0,1.1516182,1653461,21.4285714285714,90.7142857142857,0,0,1,74.6783051428571,53,23.9645984285714,27.1428571428571,45,,,,,5067
1373760000000,201329,76.0,76,76,76,0.30619857,4.5964193,0,1,261160620132919589,2023-08-20,Recife,0,0.92279893,1653461,21.5714285714286,89.2857142857143,0,0,1,76.4607357142857,58.8571428571429,23.5715631428571,26.1428571428571,59,,,,,5067
1373155200000,201328,55.0,55,55,55,0.0012746087,3.326356,0,1,261160620132819589,2023-08-20,Recife,0,0.60314995,1653461,21,90.8571428571429,0,0,1,77.778344,56.8571428571429,23.2598607142857,26.4285714285714,39,,,,,5067
1372550400000,201327,94.0,94,94,94,0.2730995,5.685045,0,1,261160620132719589,2023-08-20,Recife,0,0.91762173,1653461,21.4285714285714,93.4285714285714,0,0,1,77.5451612857143,60,23.6341042857143,26.4285714285714,67,,,,,5067
1371945600000,201326,91.0,91,91,91,0.008522005,5.5036073,0,1,261160620132619589,2023-08-20,Recife,0,0.7222241,1653461,21,88,0,0,1,76.0148585714286,56.5714285714286,23.79186,27.1428571428571,58,,,,,5067
1371340800000,201325,90.0,90,90,90,1.65942e-05,5.443128,0,1,261160620132519589,2023-08-20,Recife,0,0.5829497,1653461,22.1428571428571,91,0,0,1,76.31151,58.7142857142857,24.7098821428571,27.5714285714286,42,,,,,5067
1370736000000,201324,123.0,123,123,123,0.0014364939,7.4389415,0,1,261160620132419589,2023-08-20,Recife,0,0.7061278,1653461,21.5714285714286,90.7142857142857,0,0,1,77.8163944285714,60,24.1774682857143,27.1428571428571,78,,,,,5067
1370131200000,201323,164.0,164,164,164,0.0995082,9.918589,0,1,261160620132319589,2023-08-20,Recife,0,0.87205815,1653461,21.2857142857143,92.4285714285714,0,0,1,79.1032351428571,62.5714285714286,24.0759395714286,26.7142857142857,98,,,,,5067
1369526400000,201322,180.0,180,180,180,0.067562364,10.886256,0,1,261160620132219589,2023-08-20,Recife,0,0.85942984,1653461,22.5714285714286,88.2857142857143,0,0,1,74.1191882857143,56.1428571428571,25.1255192857143,27.8571428571429,102,,,,,5067
1368921600000,201321,183.0,183,183,183,0.006168322,11.067694,0,1,261160620132119589,2023-08-20,Recife,0,0.7821062,1653461,22.1428571428571,89.1428571428571,0,0,1,74.2797305714286,55.5714285714286,25.0652828571429,27.5714285714286,99,,,,,5067
1368316800000,201320,196.0,196,196,196,0.00880154,11.853924,0,1,261160620132019589,2023-08-20,Recife,0,0.7974097,1653461,22.8571428571429,91,0,0,1,76.361252,59.2857142857143,25.1305097142857,27.4285714285714,94,,,,,5067
1367712000000,201319,262.0,262,262,262,0.74208766,15.845551,0,1,261160620131919589,2023-08-20,Recife,0,1.0592365,1653461,22.7142857142857,89.8571428571429,0,0,1,73.8288402857143,56,25.6351067142857,28.2857142857143,147,,,,,5067
1367107200000,201318,234.0,234,234,234,0.42125222,14.152133,0,1,261160620131819589,2023-08-20,Recife,0,0.9818967,1653461,23,86.5714285714286,0,0,1,73.3881334285714,56.1428571428571,25.3267775714286,28.2857142857143,133,,,,,5067
1366502400000,201317,268.0,268,268,268,0.9744978,16.208426,0,1,261160620131719589,2023-08-20,Recife,0,1.1924537,1653461,22.8571428571429,89.2857142857143,0,1,1,74.3254865714286,55.1428571428571,25.4542165714286,28.5714285714286,156,,,,,5067
1365897600000,201316,233.0,233,233,233,0.9456397,14.091654,0,3,261160620131619589,2023-08-20,Recife,0,1.1668414,1653461,23.4285714285714,84.4285714285714,1,0,1,69.6459671428571,51.4285714285714,26.5439134285714,29.2857142857143,133,,,,,5067
1365292800000,201315,227.0,227,227,227,0.99970186,13.728779,0,3,261160620131519589,2023-08-20,Recife,0,1.4211681,1653461,24.1428571428571,83.2857142857143,1,1,1,68.9512108571429,51.2857142857143,27.1240938571429,29.7142857142857,109,,,,,5067
1364688000000,201314,228.0,228,228,228,0.99999994,13.789258,0,3,261160620131419589,2023-08-20,Recife,0,1.7816029,1653461,25,83.1428571428571,1,1,1,68.0424714285714,52,27.5531567142857,30.4285714285714,109,,,,,5067
1364083200000,201313,141.0,141,141,141,0.97200227,8.527567,0,2,261160620131319589,2023-08-20,Recife,0,1.2729782,1653461,25.5714285714286,77.5714285714286,1,1,1,64.2132775714286,46.8571428571429,27.9909272857143,30.2857142857143,72,,,,,5067
1363478400000,201312,122.0,122,122,122,0.9269423,7.3784623,0,2,261160620131219589,2023-08-20,Recife,0,1.2153324,1653461,25.1428571428571,83.5714285714286,1,0,1,69.1390142857143,53.1428571428571,27.3138131428571,29.2857142857143,66,,,,,5067
1362873600000,201311,113.0,113,113,113,0.926449,6.83415,0,2,261160620131119589,2023-08-20,Recife,0,1.2244436,1653461,25.5714285714286,79.4285714285714,1,0,1,66.456452,51.8571428571429,27.5763331428571,29.5714285714286,61,,,,,5067
1362268800000,201310,94.0,94,94,94,0.8063976,5.685045,0,2,261160620131019589,2023-08-20,Recife,0,1.1388141,1653461,25.5714285714286,78.5714285714286,1,0,1,68.62433,53.8571428571429,27.2783292857143,29.5714285714286,52,,,,,5067
1361664000000,201309,101.0,101,101,101,0.9872265,6.1083994,0,2,261160620130919589,2023-08-20,Recife,0,1.4069043,1653461,26.2857142857143,73.5714285714286,1,1,1,63.6300498571429,46.2857142857143,27.8900347142857,30.2857142857143,57,,,,,5067
1361059200000,201308,77.0,77,77,77,0.9266699,4.6568985,0,2,261160620130819589,2023-08-20,Recife,0,1.2816246,1653461,26,72.1428571428571,1,0,1,63.7839285714286,50.1428571428571,27.44375,29.7142857142857,38,,,,,5067
1360454400000,201307,79.0,79,79,79,0.9894195,4.777857,0,2,261160620130719589,2023-08-20,Recife,0,1.4985373,1653461,25.5714285714286,74.5714285714286,1,1,1,62.6178,48.5714285714286,27.7230701428571,30.2857142857143,45,,,,,5067
1359849600000,201306,55.0,55,55,55,0.626405,3.326356,0,2,261160620130619589,2023-08-20,Recife,0,1.064163,1653461,25.4285714285714,76.4285714285714,1,0,1,63.1535925714286,47,27.7136442857143,30.1428571428571,35,,,,,5067
1359244800000,201305,49.0,49,49,49,0.3716063,2.963481,0,2,261160620130519589,2023-08-20,Recife,0,0.93720484,1653461,24.8571428571429,76.5714285714286,1,0,0,61.942828,44.7142857142857,27.6478975714286,30.4285714285714,27,,,,,5067
1358640000000,201304,51.0,51,51,51,0.560823,3.0844393,0,2,261160620130419589,2023-08-20,Recife,0,1.0308816,1653461,25.2857142857143,77.1428571428571,1,0,0,64.9910714285714,48.4285714285714,27.5623972857143,30,32,,,,,5067
1358035200000,201303,56.0,56,56,56,0.9160874,3.3868353,0,2,261160620130319589,2023-08-20,Recife,0,1.3207949,1653461,25.1428571428571,78,1,0,1,68.7830928571429,54,27.071844,29,33,,,,,5067
1357430400000,201302,51.0,51,51,51,0.9627816,3.0844393,0,2,261160620130219589,2023-08-20,Recife,0,1.472938,1653461,25.2857142857143,77.1428571428571,1,0,0,64.432175,50.1428571428571,27.1974202857143,29.2857142857143,23,,,,,5067
1356825600000,201301,46.0,46,46,46,0.92349106,2.7820432,0,2,261160620130119589,2023-08-20,Recife,0,1.3787206,1653461,24.4285714285714,84.4285714285714,1,0,0,69.8146214285714,53,26.578684,28.8571428571429,20,,,,,5067
